timestamp,energy_generation,hour,day_of_week,month,day_of_year,wind_speed,wind_direction,pressure
2019-01-04 00:00:00,9.069573664798305,0,4,1,4,10.860638276642895,304.91966714528525,1008.852137869472
2019-01-04 01:00:00,21.49683689522153,1,4,1,4,8.514218089417081,51.09611341436019,1018.5130435565328
2019-01-04 02:00:00,29.172867013732443,2,4,1,4,12.638413741834437,6.167191568828834,1009.9853924039979
2019-01-04 03:00:00,0.0,3,4,1,4,1.2987366582230593,304.9298676874967,1017.5060736028264
2019-01-04 04:00:00,0.0,4,4,1,4,2.0611856824809767,345.5551265619142,1020.268455589218
2019-01-04 05:00:00,0.0,5,4,1,4,3.111801133326681,11.596047270233196,1019.7657634783266
2019-01-04 06:00:00,0.0,6,4,1,4,1.0779515845567642,303.99211781248977,1014.835778452567
2019-01-04 07:00:00,4.594280215749331,7,4,1,4,5.270271880824442,251.7817536097547,1008.2230857893236
2019-01-04 08:00:00,0.0,8,4,1,4,2.217533131711551,251.9241474084765,1019.9171668090081
2019-01-04 09:00:00,0.0,9,4,1,4,13.725626240046271,165.46384506146956,982.6722362940362
2019-01-04 10:00:00,0.0,10,4,1,4,2.5386026413358675,150.15589000015322,1006.6548408464688
2019-01-04 11:00:00,0.12421965767618852,11,4,1,4,3.853509653608919,134.28679375341778,1001.1805023293751
2019-01-04 12:00:00,0.0,12,4,1,4,8.858886479112758,137.4615799090623,1014.439716124582
2019-01-04 13:00:00,0.0,13,4,1,4,1.5874141709024805,337.37634326696434,1011.0680351609693
2019-01-04 14:00:00,0.0,14,4,1,4,1.0007494947299733,293.6800210700754,1024.8624167645723
2019-01-04 15:00:00,0.0,15,4,1,4,5.7497152313328375,112.93799532316108,1005.9790853321605
2019-01-04 16:00:00,0.0,16,4,1,4,6.075571457249259,266.60305952399256,1025.9788557678326
2019-01-04 17:00:00,0.0,17,4,1,4,8.680363919471493,236.33416356943303,1008.108659644974
2019-01-04 18:00:00,6.835070741004886,18,4,1,4,7.306131660083244,304.55431412935536,1018.8231166433106
2019-01-04 19:00:00,0.0,19,4,1,4,6.240671011710868,33.08967999607412,1017.0942523064044
2019-01-04 20:00:00,0.0,20,4,1,4,2.801644250862679,252.0503561506017,1017.4390048250978
2019-01-04 21:00:00,3.6346834123026817,21,4,1,4,5.954534734910832,88.17697004936892,1006.737941574291
2019-01-04 22:00:00,1.983911754925521,22,4,1,4,6.223122780482107,86.97496803795975,1020.5198574068772
2019-01-04 23:00:00,0.0,23,4,1,4,2.712252878425553,254.06451093609542,1013.4785889821586
2019-01-05 00:00:00,13.968943243900378,0,5,1,5,16.26622655933528,322.17973838076745,1000.7299330985348
2019-01-05 01:00:00,0.0,1,5,1,5,7.068820712304328,185.7710448240371,1010.9904113436336
2019-01-05 02:00:00,0.0,2,5,1,5,2.0953852364111896,167.59122986446346,1031.692351712422
2019-01-05 03:00:00,10.286840310963285,3,5,1,5,8.709833715606784,293.43841423632017,1001.5858486760773
2019-01-05 04:00:00,4.9534992671484765,4,5,1,5,9.736185421211697,9.161423505484185,989.066127041805
2019-01-05 05:00:00,4.209910485763568,5,5,1,5,6.775135046284247,254.54319041454227,1011.4325413783962
2019-01-05 06:00:00,0.0,6,5,1,5,4.108559514416791,20.205287917256108,1016.4490188132535
2019-01-05 07:00:00,0.0,7,5,1,5,2.6120560381386295,87.99024648072417,1040.193935288976
2019-01-05 08:00:00,2.774964865311365,8,5,1,5,4.707291589056294,240.1439404957852,1012.9920071895715
2019-01-05 09:00:00,0.0,9,5,1,5,6.441077837166906,136.87014572124633,1007.830997428103
2019-01-05 10:00:00,0.0,10,5,1,5,5.050525349074947,106.28071017514276,1007.9511593075838
2019-01-05 11:00:00,0.0,11,5,1,5,13.006581650962847,181.55237135082143,1011.0715957287616
2019-01-05 12:00:00,6.485152675898902,12,5,1,5,7.835738507541167,305.95226759088257,1011.0228750887795
2019-01-05 13:00:00,0.0,13,5,1,5,2.3607601631337958,153.35964864910645,1019.459557482454
2019-01-05 14:00:00,0.0,14,5,1,5,1.8935629644876713,191.83711867255184,1021.4767894549587
2019-01-05 15:00:00,0.0,15,5,1,5,7.111053345051875,56.87006848112172,1024.945829309839
2019-01-05 16:00:00,1.3207598386147912,16,5,1,5,4.183507577908052,160.07095257994484,1009.9553620760548
2019-01-05 17:00:00,1.5557753121174303,17,5,1,5,8.30643643856808,5.954698868762858,1024.9442367003755
2019-01-05 18:00:00,0.2148844635968841,18,5,1,5,7.065916885759476,301.72841572107194,1027.7159952629788
2019-01-05 19:00:00,6.923738986306147,19,5,1,5,4.723205638278781,74.46040617701462,1008.120046651152
2019-01-05 20:00:00,0.0,20,5,1,5,2.3851820431801705,331.1597872860118,1035.852115603346
2019-01-05 21:00:00,0.0,21,5,1,5,1.1285991740595658,128.77127483703973,1013.0069452523461
2019-01-05 22:00:00,4.553470288292019,22,5,1,5,5.875862225093369,300.91518760222874,1010.2274908349608
2019-01-05 23:00:00,0.0,23,5,1,5,1.5607546008570967,140.26298303540693,1029.4635194178627
2019-01-06 00:00:00,0.0,0,6,1,6,2.2986123882170917,54.984000867334224,1019.585358203052
2019-01-06 01:00:00,1.1653827030458754,1,6,1,6,5.619318839959944,181.3410718501058,1024.7242708782353
2019-01-06 02:00:00,0.0,2,6,1,6,5.228846626557877,93.81182036190647,1015.4503209918508
2019-01-06 03:00:00,0.0,3,6,1,6,1.7511658694204462,116.27998133244571,1025.5992012952968
2019-01-06 04:00:00,13.450591767139592,4,6,1,6,10.47697969057066,113.80575888048617,1019.6857711141794
2019-01-06 05:00:00,9.215995190259626,5,6,1,6,10.292575291345226,124.50212925875283,1001.379623142662
2019-01-06 06:00:00,0.0,6,6,1,6,7.271742625127594,179.32428830139776,1007.5643761684161
2019-01-06 07:00:00,0.0,7,6,1,6,7.265533362293942,45.96813925787482,1004.6629223853589
2019-01-06 08:00:00,0.0,8,6,1,6,7.271804367392194,92.74866704833526,1006.2864783495119
2019-01-06 09:00:00,0.0,9,6,1,6,9.67967984057119,227.6349951440107,1031.6250845473014
2019-01-06 10:00:00,0.0,10,6,1,6,7.9709260824847465,272.05268010281134,1023.1226543867188
2019-01-06 11:00:00,0.0,11,6,1,6,2.5643934322426087,87.7713969125881,1009.4895232064343
2019-01-06 12:00:00,1.3690605654526522,12,6,1,6,4.13774544211296,94.32429073716989,1020.3126643232911
2019-01-06 13:00:00,0.0,13,6,1,6,20.389596594673463,172.09153487305164,1017.9767054261023
2019-01-06 14:00:00,0.0,14,6,1,6,0.6944529572138106,353.19521103316225,1010.0438968132592
2019-01-06 15:00:00,0.0,15,6,1,6,3.3858891284083716,198.07111103674208,1015.6647923126387
2019-01-06 16:00:00,0.0,16,6,1,6,10.514437668084888,292.85850930807896,1015.0595774033072
2019-01-06 17:00:00,0.0,17,6,1,6,2.70980047870751,330.7242399372278,1019.7817334035732
2019-01-06 18:00:00,1.0509445979361371,18,6,1,6,8.120937865047669,229.27811352731828,1008.4261396349702
2019-01-06 19:00:00,0.0,19,6,1,6,5.178583915190566,186.89584389099892,1003.1188380896099
2019-01-06 20:00:00,0.0,20,6,1,6,2.877134751088927,275.2377000101673,993.8909603507728
2019-01-06 21:00:00,0.0,21,6,1,6,0.5430336513634758,114.79674037101312,1016.8386755662319
2019-01-06 22:00:00,3.6963715573890656,22,6,1,6,5.757457559806404,350.13965281826125,1014.2305415527799
2019-01-06 23:00:00,0.0,23,6,1,6,2.515827964448533,171.13482885977456,1035.8428977587314
2019-01-07 00:00:00,0.0,0,0,1,7,4.568662125824423,334.18561547912685,1021.487201922742
2019-01-07 01:00:00,0.0,1,0,1,7,7.221902909777327,273.52395622610334,1010.9552608985032
2019-01-07 02:00:00,1.3783407458521495,2,0,1,7,9.158436895041234,76.14342391369645,1016.04454693186
2019-01-07 03:00:00,0.0,3,0,1,7,3.376897067322071,79.45104758053918,1023.531734357819
2019-01-07 04:00:00,0.0,4,0,1,7,2.872504845972503,125.93867582508744,1012.4558872979471
2019-01-07 05:00:00,0.0,5,0,1,7,1.5339182337848902,133.9353329198775,1005.1276306541228
2019-01-07 06:00:00,11.825200212526072,6,0,1,7,9.46388721718925,5.399285124327866,1000.1408347248323
2019-01-07 07:00:00,11.877260322124378,7,0,1,7,18.545177926525827,308.08563652542256,1024.5205825855255
2019-01-07 08:00:00,19.352674361047463,8,0,1,7,10.159429149599003,86.56137097267423,1025.5933448768385
2019-01-07 09:00:00,4.169829986416011,9,0,1,7,11.686803157928102,296.916998736745,1007.849552178235
2019-01-07 10:00:00,0.0,10,0,1,7,2.729502286566947,173.83470814579877,1015.5500380120533
2019-01-07 11:00:00,0.0,11,0,1,7,6.92340499516702,213.13192791636985,1008.1663287165146
2019-01-07 12:00:00,15.120235729264758,12,0,1,7,8.640208496882332,193.12233141189316,1037.7644390152907
2019-01-07 13:00:00,0.0,13,0,1,7,1.989415792293964,340.0855651648611,1008.7575578623865
2019-01-07 14:00:00,0.0,14,0,1,7,14.361456438797886,150.47064929806075,1016.7426415159309
2019-01-07 15:00:00,0.0,15,0,1,7,1.25464030080295,139.95501595263718,1023.1029758392248
2019-01-07 16:00:00,19.186142867858294,16,0,1,7,12.916971047687353,221.36291249720978,1020.8012228132707
2019-01-07 17:00:00,0.0,17,0,1,7,1.2458463830907625,137.46601069833466,1019.7281528032739
2019-01-07 18:00:00,0.0,18,0,1,7,2.080612979834325,218.68056638491288,1008.3154092528193
2019-01-07 19:00:00,15.151441739583012,19,0,1,7,7.011751479409012,206.05547400201547,1020.9438176330228
2019-01-07 20:00:00,4.991517644660595,20,0,1,7,5.275243914815839,279.01485375428007,1023.7383999198288
2019-01-07 21:00:00,0.0,21,0,1,7,3.6512298995310335,356.38118962912915,1018.0563435329838
2019-01-07 22:00:00,0.0,22,0,1,7,14.00143141616952,351.8343221348956,998.3725205160888
2019-01-07 23:00:00,0.0,23,0,1,7,1.5749180643061735,44.556857291000355,995.7616237673894
2019-01-08 00:00:00,0.0,0,1,1,8,4.43487660167898,162.76256101201807,1014.9275030324134
2019-01-08 01:00:00,0.0,1,1,1,8,7.6421852714967144,152.0491599906931,999.1866260952121
2019-01-08 02:00:00,0.0,2,1,1,8,6.1691427306150945,68.64205937445712,1011.3860571287395
2019-01-08 03:00:00,0.0,3,1,1,8,2.955268713605878,267.74426426529874,1026.0086724694913
2019-01-08 04:00:00,0.022250870970013437,4,1,1,8,3.0471317518963104,348.6760799968157,1016.0893777684385
2019-01-08 05:00:00,0.0,5,1,1,8,9.065099766776319,54.946714218242356,1000.4849655037962
2019-01-08 06:00:00,1.2882886985945459,6,1,1,8,9.35607395659731,98.00869854106713,1000.4732432597135
2019-01-08 07:00:00,9.889702305440473,7,1,1,8,6.287096498486569,307.8076479052702,1024.6735129048473
2019-01-08 08:00:00,0.0,8,1,1,8,2.427515811496569,109.89396857388245,1013.0084269685982
2019-01-08 09:00:00,0.28248011215447166,9,1,1,8,3.1291016757350665,158.85389243043446,1023.5883716579924
2019-01-08 10:00:00,3.5703942013568843,10,1,1,8,4.919484565390583,266.52875479118137,1012.0793972926656
2019-01-08 11:00:00,4.114222518846968,11,1,1,8,5.4683117217546675,45.364149268423446,992.6987975528049
2019-01-08 12:00:00,5.595690530751769,12,1,1,8,7.432308355434266,189.77048902707338,1032.5654421920174
2019-01-08 13:00:00,0.1553455337505233,13,1,1,8,4.257081667929539,39.48032634221982,1011.1108917524518
2019-01-08 14:00:00,0.0,14,1,1,8,8.926536697506663,109.93048665981507,1001.3683981040618
2019-01-08 15:00:00,16.720047929851468,15,1,1,8,8.858843486023538,85.29084959928984,1021.5735007127466
2019-01-08 16:00:00,0.22017539628113378,16,1,1,8,11.951861049235573,262.88360807002994,1024.500995963402
2019-01-08 17:00:00,0.0,17,1,1,8,5.081789487710873,54.24075503375394,1028.1245336353657
2019-01-08 18:00:00,6.054010525084668,18,1,1,8,6.363506526079917,238.29523759117043,1009.541307211844
2019-01-08 19:00:00,1.84135594910218,19,1,1,8,4.512705619842295,207.21887784812992,997.3708058340678
2019-01-08 20:00:00,0.0,20,1,1,8,2.4533840475509967,243.2898786493499,1019.5123375019326
2019-01-08 21:00:00,0.0,21,1,1,8,18.27028865950539,315.56849717205705,1017.0066835953749
2019-01-08 22:00:00,0.0,22,1,1,8,10.960250184027121,192.28386921724507,1004.3374011172457
2019-01-08 23:00:00,0.0,23,1,1,8,8.735528785355651,259.4183252219531,1008.0174531430958
2019-01-09 00:00:00,2.5807565287601504,0,2,1,9,4.952718278076571,289.6383612472513,1007.391841377743
2019-01-09 01:00:00,0.0,1,2,1,9,2.2678443126328816,250.42570881750595,1018.0613619572968
2019-01-09 02:00:00,15.637948884287802,2,2,1,9,9.807281728659609,114.86322891203726,1015.1317652269767
2019-01-09 03:00:00,0.0,3,2,1,9,4.451801372108514,346.12695269747604,1019.2944742476734
2019-01-09 04:00:00,3.042481161510707,4,2,1,9,6.775848953166944,21.86696926417005,999.1418631300539
2019-01-09 05:00:00,0.14331690412661469,5,2,1,9,3.119071356169419,134.03028256804313,1016.4967837894643
2019-01-09 06:00:00,0.43765729835872647,6,2,1,9,6.010025254934959,295.67228721736774,1014.3448581897077
2019-01-09 07:00:00,0.0,7,2,1,9,3.2823961878607353,125.96647959897942,1034.5790021063924
2019-01-09 08:00:00,0.0,8,2,1,9,3.388558559300108,196.53328147285924,1007.9976419198413
2019-01-09 09:00:00,0.0,9,2,1,9,5.95364813475053,48.416942345222054,1010.3721024969927
2019-01-09 10:00:00,0.0,10,2,1,9,1.2271964252817258,308.47102826678713,1019.2905137187824
2019-01-09 11:00:00,0.0,11,2,1,9,1.2899072358243617,335.21773140086657,1014.8016048744182
2019-01-09 12:00:00,0.0,12,2,1,9,2.701723313708764,354.24735449904097,985.1075318259436
2019-01-09 13:00:00,1.2509989593239708,13,2,1,9,4.218045463653176,27.754093913201263,1005.2813986599333
2019-01-09 14:00:00,0.0,14,2,1,9,9.111578738658862,71.69888157012615,1017.9014778831141
2019-01-09 15:00:00,0.0,15,2,1,9,4.40578894900501,178.1968266247707,1006.8035070859295
2019-01-09 16:00:00,2.4180417427953182,16,2,1,9,4.928641122718525,98.14080997802047,1015.8378293526198
2019-01-09 17:00:00,1.3293326192820756,17,2,1,9,3.963283630144257,231.3447770318386,1027.9230246266213
2019-01-09 18:00:00,4.315866325837585,18,2,1,9,6.356923589215955,304.3564609902869,998.267966659697
2019-01-09 19:00:00,0.0,19,2,1,9,2.431738676180174,45.745653525673944,1017.0682820560652
2019-01-09 20:00:00,0.0,20,2,1,9,4.590491802003249,1.1479822166934195,1004.2828089388435
2019-01-09 21:00:00,6.862489780029079,21,2,1,9,6.722774377717734,357.74298787460623,1018.6306887293634
2019-01-09 22:00:00,3.07805836230049,22,2,1,9,5.91909242469781,162.15711098099462,1038.7582157850047
2019-01-09 23:00:00,0.2557522497295052,23,2,1,9,5.048928898927748,24.643190405829433,997.645391082987
2019-01-10 00:00:00,8.240158989688222,0,3,1,10,5.095529512638949,211.8597662025235,990.4914932340208
2019-01-10 01:00:00,7.864592927984131,1,3,1,10,7.187370980435318,271.1514075769317,995.0369911484341
2019-01-10 02:00:00,0.0,2,3,1,10,18.834597590636843,288.44764042181686,1031.6056022025175
2019-01-10 03:00:00,0.0,3,3,1,10,2.5780105000565063,204.94449677817397,996.0782479381639
2019-01-10 04:00:00,0.0,4,3,1,10,19.180056980355168,244.6252504955612,1007.1142660885444
2019-01-10 05:00:00,0.0,5,3,1,10,2.4773688339878577,171.45359944297837,1020.8796858168112
2019-01-10 06:00:00,0.0,6,3,1,10,0.4605404858369432,223.11242927016903,1016.7550222198635
2019-01-10 07:00:00,0.0,7,3,1,10,3.2276700283594755,342.5716852827259,1008.4848759540778
2019-01-10 08:00:00,1.7432375503199944,8,3,1,10,6.443847782506053,355.50758174861824,1014.7567247860072
2019-01-10 09:00:00,0.0,9,3,1,10,16.354790447940616,225.92326492270078,1020.8414577119435
2019-01-10 10:00:00,0.0,10,3,1,10,2.265192505056446,210.2116499315552,1009.6838068623531
2019-01-10 11:00:00,2.7148132499139206,11,3,1,10,7.157424286808354,124.3821231854155,1009.8154891016806
2019-01-10 12:00:00,0.0,12,3,1,10,1.4317198339498176,116.72716725232459,1016.662268019371
2019-01-10 13:00:00,8.66952418987809,13,3,1,10,15.976169064900628,332.81808396836107,1028.2947868088218
2019-01-10 14:00:00,0.06265594315825984,14,3,1,10,11.100239433031657,239.45429594678149,1008.353517836442
2019-01-10 15:00:00,0.32141906861699193,15,3,1,10,3.3941275795704318,165.08840199271938,1006.6137612362182
2019-01-10 16:00:00,28.121298275652762,16,3,1,10,12.29007837323495,239.74196142303092,1015.9750425024101
2019-01-10 17:00:00,0.0,17,3,1,10,4.56937913193362,43.52911060186458,1009.4847930861496
2019-01-10 18:00:00,0.0,18,3,1,10,11.48946183800902,339.6388763775856,1013.706066116662
2019-01-10 19:00:00,0.42241727359936043,19,3,1,10,5.020336270477051,188.0370907097755,1015.8634222949521
2019-01-10 20:00:00,0.0,20,3,1,10,5.184171158033383,120.27018042803361,990.5974657562273
2019-01-10 21:00:00,0.0,21,3,1,10,3.4516166379072835,4.784580035914825,995.8141251437338
2019-01-10 22:00:00,7.446831212798833,22,3,1,10,7.821025624429688,243.77992333132377,997.2171329546522
2019-01-10 23:00:00,2.133196851182376,23,3,1,10,5.480523841698929,349.0451401138705,1012.365995637361
2019-01-11 00:00:00,0.0,0,4,1,11,7.268777834463696,201.07402442744043,1003.1027010806037
2019-01-11 01:00:00,0.0,1,4,1,11,1.1011612154789177,119.76467676821858,1017.9803484798571
2019-01-11 02:00:00,25.04712746062337,2,4,1,11,11.760392221783547,150.59951924009076,1022.1353844478946
2019-01-11 03:00:00,0.0,3,4,1,11,13.734873477934872,204.72697511356478,1014.9590664342928
2019-01-11 04:00:00,0.0,4,4,1,11,5.461519766493504,247.95203379893093,1038.5780938869818
2019-01-11 05:00:00,0.0,5,4,1,11,17.981119925714673,65.99956758437821,1019.3305462933521
2019-01-11 06:00:00,7.793783517702796,6,4,1,11,15.345124969233437,336.6424937960834,1012.619198211419
2019-01-11 07:00:00,3.5968076837056073,7,4,1,11,7.939175524598989,149.15332998950177,1018.295960734373
2019-01-11 08:00:00,6.260286189057448,8,4,1,11,12.394483896108778,224.80460394643382,1010.7534305910262
2019-01-11 09:00:00,0.0,9,4,1,11,10.321572744769494,328.11472779601786,1018.3207231562175
2019-01-11 10:00:00,0.0,10,4,1,11,0.8133891027110791,208.2062952213277,1013.3792707876032
2019-01-11 11:00:00,2.0097253832353767,11,4,1,11,4.027488956837839,246.07701957679197,985.4420665837176
2019-01-11 12:00:00,9.985913438897983,12,4,1,11,8.32569232067921,227.94794626223128,1018.0198175144992
2019-01-11 13:00:00,11.508725379197914,13,4,1,11,14.331771895135635,89.29397210656481,1015.0473996587258
2019-01-11 14:00:00,0.0,14,4,1,11,1.3333317549430577,346.66142583382066,1016.9363285212587
2019-01-11 15:00:00,0.0,15,4,1,11,0.8789672159447341,170.06973222411426,1028.7594386339813
2019-01-11 16:00:00,0.0,16,4,1,11,4.787935482770691,35.42148532998708,1023.637801429898
2019-01-11 17:00:00,0.0,17,4,1,11,0.5065885361877119,359.2751475062185,1008.945474187988
2019-01-11 18:00:00,1.5679396675570916,18,4,1,11,4.662721032690055,234.00782342950987,1005.55967663808
2019-01-11 19:00:00,5.327717102129191,19,4,1,11,6.558463550912808,219.05266123305591,1010.4640759132545
2019-01-11 20:00:00,0.0,20,4,1,11,2.171777386568974,329.9695706714398,1016.6678550446533
2019-01-11 21:00:00,0.0,21,4,1,11,4.761152375907501,195.07311188432774,999.8569782295083
2019-01-11 22:00:00,0.0,22,4,1,11,9.686543028649162,129.74371400530362,1008.8849675111325
2019-01-11 23:00:00,0.23843919368996006,23,4,1,11,3.214662231003256,62.90678121945493,1013.4300108042131
2019-01-12 00:00:00,0.0,0,5,1,12,2.5149653931021767,291.809564820189,995.8634763534151
2019-01-12 01:00:00,0.5039565651339162,1,5,1,12,4.596823171622142,119.16241781416403,998.1618896123686
2019-01-12 02:00:00,0.0,2,5,1,12,1.966760111218377,185.9042430550546,1013.9472295713637
